Date,NO3N,Student_Flag
9/3/2017 17:29,0.030,
9/3/2017 17:59,0.188,
9/3/2017 18:29,0.122,
9/3/2017 18:59,0.030,
9/3/2017 19:29,0.138,
9/3/2017 19:59,0.030,
9/3/2017 20:29,0.100,
9/3/2017 20:59,0.130,
9/3/2017 21:29,0.091,
9/3/2017 21:59,0.176,
9/3/2017 22:29,0.125,
9/3/2017 22:59,0.173,
9/3/2017 23:29,0.139,
9/3/2017 23:59,0.156,
9/4/2017 0:29,0.192,
9/4/2017 0:59,0.134,
9/4/2017 1:29,0.133,
9/4/2017 1:59,0.158,
9/4/2017 2:29,0.106,
9/4/2017 2:59,0.153,
9/4/2017 3:29,0.088,
9/4/2017 3:59,0.197,
9/4/2017 4:29,0.183,
9/4/2017 4:59,0.191,
9/4/2017 5:29,0.240,
9/4/2017 5:59,0.235,
9/4/2017 6:29,0.171,
9/4/2017 6:59,0.343,3
9/4/2017 7:29,0.158,
9/4/2017 7:59,0.209,
9/4/2017 8:29,0.143,
9/4/2017 8:59,0.204,
9/4/2017 9:29,0.360,3
9/4/2017 9:59,0.172,
9/4/2017 10:29,0.159,
9/4/2017 10:59,0.133,
9/4/2017 11:29,0.235,
9/4/2017 11:59,0.187,
9/4/2017 12:29,0.166,
9/4/2017 12:59,0.175,
9/4/2017 13:29,0.184,
9/4/2017 13:59,0.185,
9/4/2017 14:29,0.192,
9/4/2017 14:59,0.162,
9/4/2017 15:29,0.122,
9/4/2017 15:59,0.134,
9/4/2017 16:29,0.086,
9/4/2017 16:59,0.127,
9/4/2017 17:29,0.198,
9/4/2017 17:59,0.095,
9/4/2017 18:29,0.030,
9/4/2017 18:59,0.131,
9/4/2017 19:29,0.127,
9/4/2017 19:59,0.113,
9/4/2017 20:29,0.067,
9/4/2017 20:59,0.118,
9/4/2017 21:29,0.134,
9/4/2017 21:59,0.077,
9/4/2017 22:29,0.064,
9/4/2017 22:59,0.091,
9/4/2017 23:29,0.136,
9/4/2017 23:59,0.173,
9/5/2017 0:29,0.077,
9/5/2017 0:59,0.166,
9/5/2017 1:29,0.148,
9/5/2017 1:59,0.030,
9/5/2017 2:29,0.202,
9/5/2017 2:59,0.078,
9/5/2017 3:29,0.153,
9/5/2017 3:59,0.179,
9/5/2017 4:29,0.030,
9/5/2017 4:59,0.192,
9/5/2017 5:29,0.149,
9/5/2017 5:59,0.142,
9/5/2017 6:29,0.100,
9/5/2017 6:59,0.132,
9/5/2017 7:29,0.212,
9/5/2017 7:59,0.121,
9/5/2017 8:29,0.173,
9/5/2017 8:59,0.163,
9/5/2017 9:29,0.207,
9/5/2017 9:59,0.238,
9/5/2017 10:29,0.088,
9/5/2017 10:59,0.181,
9/5/2017 11:29,0.102,
9/5/2017 11:59,0.152,
9/5/2017 12:29,0.274,
9/5/2017 12:59,0.252,
9/5/2017 13:29,0.241,
9/5/2017 13:59,0.222,
9/5/2017 14:29,0.150,
9/5/2017 14:59,0.228,
9/5/2017 15:29,0.132,
9/5/2017 15:59,0.218,
9/5/2017 16:29,0.155,
9/5/2017 16:59,0.182,
9/5/2017 17:29,0.145,
9/5/2017 17:59,0.164,
9/5/2017 18:29,0.296,
9/5/2017 18:59,0.242,
9/5/2017 19:29,0.246,
9/5/2017 19:59,0.149,
9/5/2017 20:29,0.234,
9/5/2017 20:59,0.304,
9/5/2017 21:29,0.278,
9/5/2017 21:59,0.215,
9/5/2017 22:29,0.209,
9/5/2017 22:59,0.221,
9/5/2017 23:29,0.209,
9/5/2017 23:59,0.332,
9/6/2017 0:29,0.092,
9/6/2017 0:59,0.247,
9/6/2017 1:29,0.243,
9/6/2017 1:59,0.179,
9/6/2017 2:29,0.166,
9/6/2017 2:59,0.266,
9/6/2017 3:29,0.139,
9/6/2017 3:59,0.261,
9/6/2017 4:29,0.030,
9/6/2017 4:59,0.261,
9/6/2017 5:29,0.197,
9/6/2017 5:59,0.383,3
9/6/2017 6:29,0.284,
9/6/2017 6:59,0.236,
9/6/2017 7:29,0.242,
9/6/2017 7:59,0.149,
9/6/2017 8:29,0.229,
9/6/2017 8:59,0.172,
9/6/2017 9:29,0.213,
9/6/2017 9:59,0.201,
9/6/2017 10:29,0.169,
9/6/2017 10:59,0.248,
9/6/2017 11:29,0.177,
9/6/2017 11:59,0.180,
9/6/2017 12:29,0.130,
9/6/2017 12:59,0.127,
9/6/2017 13:29,0.063,
9/6/2017 13:59,0.030,
9/6/2017 14:29,0.106,
9/6/2017 14:59,0.087,
9/6/2017 15:29,0.085,
9/6/2017 15:59,0.030,
9/6/2017 16:29,0.030,
9/6/2017 16:59,0.101,
9/6/2017 17:29,0.136,
9/6/2017 17:59,0.030,
9/6/2017 18:29,0.030,
9/6/2017 18:59,0.069,
9/6/2017 19:29,0.083,
9/6/2017 19:59,0.111,
9/6/2017 20:29,0.147,
9/6/2017 20:59,0.105,
9/6/2017 21:29,0.199,
9/6/2017 21:59,0.134,
9/6/2017 22:29,0.030,
9/6/2017 22:59,0.080,
9/6/2017 23:29,0.030,
9/6/2017 23:59,0.108,
9/7/2017 0:29,0.030,
9/7/2017 0:59,0.068,
9/7/2017 1:29,0.030,
9/7/2017 1:59,0.074,
9/7/2017 2:29,0.062,
9/7/2017 2:59,0.030,
9/7/2017 3:29,0.030,
9/7/2017 3:59,0.082,
9/7/2017 4:29,0.131,
9/7/2017 4:59,0.096,
9/7/2017 5:29,0.263,
9/7/2017 5:59,0.196,
9/7/2017 6:29,0.317,
9/7/2017 6:59,0.247,
9/7/2017 7:29,0.269,
9/7/2017 7:59,0.273,
9/7/2017 8:29,0.158,
9/7/2017 8:59,0.259,
9/7/2017 9:29,0.278,
9/7/2017 9:59,0.177,
9/7/2017 10:29,0.213,
9/7/2017 10:59,0.184,
9/7/2017 11:29,0.187,
9/7/2017 11:59,0.231,
9/7/2017 12:29,0.093,
9/7/2017 12:59,0.183,
9/7/2017 13:29,0.192,
9/7/2017 13:59,0.164,
9/7/2017 14:29,0.117,
9/7/2017 14:59,0.117,
9/7/2017 15:29,0.180,
9/7/2017 15:59,0.173,
9/7/2017 16:29,0.126,
9/7/2017 16:59,0.183,
9/7/2017 17:29,0.149,
9/7/2017 17:59,0.148,
9/7/2017 18:29,0.171,
9/7/2017 18:59,0.164,
9/7/2017 19:29,0.100,
9/7/2017 19:59,0.159,
9/7/2017 20:29,0.160,
9/7/2017 20:59,0.242,
9/7/2017 21:29,0.030,
9/7/2017 21:59,0.030,
9/7/2017 22:29,0.093,
9/7/2017 22:59,0.251,
9/7/2017 23:29,0.243,
9/7/2017 23:59,0.089,
9/8/2017 0:29,0.081,
9/8/2017 0:59,0.179,
9/8/2017 1:29,0.236,
9/8/2017 1:59,0.304,
9/8/2017 2:29,0.299,
9/8/2017 2:59,0.313,
9/8/2017 3:29,0.203,
9/8/2017 3:59,0.122,
9/8/2017 4:29,0.426,3
9/8/2017 4:59,0.151,
9/8/2017 5:29,0.279,
9/8/2017 5:59,0.225,
9/8/2017 6:29,0.416,
9/8/2017 6:59,0.172,
9/8/2017 7:29,0.350,
9/8/2017 7:59,0.483,
9/8/2017 8:29,0.187,
9/8/2017 8:59,0.187,
9/8/2017 9:29,0.258,
9/8/2017 9:59,0.414,
9/8/2017 10:29,0.310,
9/8/2017 10:59,0.030,
9/8/2017 11:29,0.236,
9/8/2017 11:59,0.134,
9/8/2017 12:29,0.376,
9/8/2017 12:59,0.204,
9/8/2017 13:29,0.188,
9/8/2017 13:59,0.168,
9/8/2017 14:29,0.198,
9/8/2017 14:59,0.406,
9/8/2017 15:29,0.112,
9/8/2017 15:59,0.201,
9/8/2017 16:29,0.183,
9/8/2017 16:59,0.118,
9/8/2017 17:29,0.244,
9/8/2017 17:59,0.150,
9/8/2017 18:29,0.218,
9/8/2017 18:59,0.139,
9/8/2017 19:29,0.482,
9/8/2017 19:59,0.139,
9/8/2017 20:29,0.169,
9/8/2017 20:59,0.180,
9/8/2017 21:29,0.511,
9/8/2017 21:59,0.165,
9/8/2017 22:29,0.269,
9/8/2017 22:59,0.159,
9/8/2017 23:29,0.148,
9/8/2017 23:59,0.063,
9/9/2017 0:29,0.252,
9/9/2017 0:59,0.193,
9/9/2017 1:29,0.095,
9/9/2017 1:59,0.262,
9/9/2017 2:29,0.073,
9/9/2017 2:59,0.307,
9/9/2017 3:29,0.137,
9/9/2017 3:59,0.297,
9/9/2017 4:29,0.315,
9/9/2017 4:59,0.030,
9/9/2017 5:29,0.387,
9/9/2017 5:59,0.175,
9/9/2017 6:29,0.262,
9/9/2017 6:59,0.299,
9/9/2017 7:29,0.293,
9/9/2017 7:59,0.150,
9/9/2017 8:29,0.195,
9/9/2017 8:59,0.288,
9/9/2017 9:29,0.215,
9/9/2017 9:59,0.273,
9/9/2017 10:29,0.250,
9/9/2017 10:59,0.317,
9/9/2017 11:29,0.320,
9/9/2017 11:59,0.274,
9/9/2017 12:29,0.486,
9/9/2017 12:59,0.030,
9/9/2017 13:29,0.444,
9/9/2017 13:59,0.193,
9/9/2017 14:29,0.200,
9/9/2017 14:59,0.145,
9/9/2017 15:29,0.226,
9/9/2017 15:59,0.069,
9/9/2017 16:29,0.196,
9/9/2017 16:59,0.133,
9/9/2017 17:29,0.137,
9/9/2017 17:59,0.068,
9/9/2017 18:29,0.208,
9/9/2017 18:59,0.143,
9/9/2017 19:29,0.272,
9/9/2017 19:59,0.181,
9/9/2017 20:29,0.157,
9/9/2017 20:59,0.249,
9/9/2017 21:29,0.100,
9/9/2017 21:59,0.281,
9/9/2017 22:29,0.292,
9/9/2017 22:59,0.166,
9/9/2017 23:29,0.183,
9/9/2017 23:59,0.113,
9/10/2017 0:29,0.164,
9/10/2017 0:59,0.286,
9/10/2017 1:29,0.063,
9/10/2017 1:59,0.221,
9/10/2017 2:29,0.065,
9/10/2017 2:59,0.149,
9/10/2017 3:29,0.200,
9/10/2017 3:59,0.284,
9/10/2017 4:29,0.187,
9/10/2017 4:59,0.339,
9/10/2017 5:29,0.097,
9/10/2017 5:59,0.288,
9/10/2017 6:29,0.204,
9/10/2017 6:59,0.142,
9/10/2017 7:29,0.333,
9/10/2017 7:59,0.278,
9/10/2017 8:29,0.278,
9/10/2017 8:59,0.270,
9/10/2017 9:29,0.276,
9/10/2017 9:59,0.247,
9/10/2017 10:29,0.286,
9/10/2017 10:59,0.244,
9/10/2017 11:29,0.149,
9/10/2017 11:59,0.398,
9/10/2017 12:29,0.142,
9/10/2017 12:59,0.099,
9/10/2017 13:29,0.224,
9/10/2017 13:59,0.253,
9/10/2017 14:29,0.315,
9/10/2017 14:59,0.303,
9/10/2017 15:29,0.369,
9/10/2017 15:59,0.340,
9/10/2017 16:29,0.322,
9/10/2017 16:59,0.513,
9/10/2017 17:29,0.234,
9/10/2017 17:59,0.272,
9/10/2017 18:29,0.251,
9/10/2017 18:59,0.110,
9/10/2017 19:29,0.403,
9/10/2017 19:59,0.335,
9/10/2017 20:29,0.218,
9/10/2017 20:59,0.294,
9/10/2017 21:29,0.343,
9/10/2017 21:59,0.242,
9/10/2017 22:29,0.153,
9/10/2017 22:59,0.170,
9/10/2017 23:29,0.229,
9/10/2017 23:59,0.231,
9/11/2017 0:29,0.315,
9/11/2017 0:59,0.315,
9/11/2017 1:29,0.409,
9/11/2017 1:59,0.162,
9/11/2017 2:29,0.287,
9/11/2017 2:59,0.363,
9/11/2017 3:29,0.417,
9/11/2017 3:59,0.370,
9/11/2017 4:29,0.134,
9/11/2017 4:59,0.215,
9/11/2017 5:29,0.118,
9/11/2017 5:59,0.182,
9/11/2017 6:29,0.134,
9/11/2017 6:59,0.135,
9/11/2017 7:29,0.248,
9/11/2017 7:59,0.167,
9/11/2017 8:29,0.121,
9/11/2017 8:59,0.172,
9/11/2017 9:29,0.302,
9/11/2017 9:59,0.190,
9/11/2017 10:29,0.195,
9/11/2017 10:59,0.104,
9/11/2017 11:29,0.340,
9/11/2017 11:59,0.243,
9/11/2017 12:29,0.223,
9/11/2017 12:59,0.314,
9/11/2017 13:29,0.363,
9/11/2017 13:59,0.224,
9/11/2017 14:29,0.365,
9/11/2017 14:59,0.267,
9/11/2017 15:29,0.261,
9/11/2017 15:59,0.144,
9/11/2017 16:29,0.283,
9/11/2017 16:59,0.263,
9/11/2017 17:29,0.030,
9/11/2017 17:59,0.405,
9/11/2017 18:29,0.379,
9/11/2017 18:59,0.322,
9/11/2017 19:29,0.108,
9/11/2017 19:59,0.308,
9/11/2017 20:29,0.083,
9/11/2017 20:59,0.218,
9/11/2017 21:29,0.174,
9/11/2017 21:59,0.181,
9/11/2017 22:29,0.129,
9/11/2017 22:59,0.341,
9/11/2017 23:29,0.193,
9/11/2017 23:59,0.432,
9/12/2017 0:29,0.092,
9/12/2017 0:59,0.325,
9/12/2017 1:29,0.159,
9/12/2017 1:59,0.360,
9/12/2017 2:29,0.511,
9/12/2017 2:59,0.239,
9/12/2017 3:29,0.030,
9/12/2017 3:59,0.204,
9/12/2017 4:29,0.278,
9/12/2017 4:59,0.361,
9/12/2017 5:29,0.244,
9/12/2017 5:59,0.279,
9/12/2017 6:29,0.381,
9/12/2017 6:59,0.314,
9/12/2017 7:29,0.334,
9/12/2017 7:59,0.339,
9/12/2017 8:29,0.160,
9/12/2017 8:59,0.357,
9/12/2017 9:29,0.256,
9/12/2017 9:59,0.419,
9/12/2017 10:29,0.335,
9/12/2017 10:59,0.030,
9/12/2017 11:29,0.380,
9/12/2017 11:59,0.309,
9/12/2017 12:29,0.438,
9/12/2017 12:59,0.243,
9/12/2017 13:29,0.126,
9/12/2017 13:59,0.437,
9/12/2017 14:29,0.454,
9/12/2017 14:59,0.337,
9/12/2017 15:29,0.410,
9/12/2017 15:59,0.155,
9/12/2017 16:29,0.072,
9/12/2017 16:59,0.370,
9/12/2017 17:29,0.254,
9/12/2017 17:59,0.335,
9/12/2017 18:29,0.305,
9/12/2017 18:59,0.363,
9/12/2017 19:29,0.375,
9/12/2017 19:59,0.196,
9/12/2017 20:29,0.378,
9/12/2017 20:59,0.344,
9/12/2017 21:29,0.104,
9/12/2017 21:59,0.322,
9/12/2017 22:29,0.236,
9/12/2017 22:59,0.367,
9/12/2017 23:29,0.320,
9/12/2017 23:59,0.384,
9/13/2017 0:29,0.249,
9/13/2017 0:59,0.558,
9/13/2017 1:29,0.325,
9/13/2017 1:59,0.293,
9/13/2017 2:29,0.394,
9/13/2017 2:59,0.420,
9/13/2017 3:29,0.317,
9/13/2017 3:59,0.321,
9/13/2017 4:29,0.458,
9/13/2017 4:59,0.367,
9/13/2017 5:29,0.238,
9/13/2017 5:59,0.500,
9/13/2017 6:29,0.210,
9/13/2017 6:59,0.247,
9/13/2017 7:29,0.304,
9/13/2017 7:59,0.394,
9/13/2017 8:29,0.207,
9/13/2017 8:59,0.349,
9/13/2017 9:29,0.404,
9/13/2017 9:59,0.237,
9/13/2017 10:29,0.294,
9/13/2017 10:59,0.163,
9/13/2017 11:29,0.556,
9/13/2017 11:59,0.360,
9/13/2017 12:29,0.198,
9/13/2017 12:59,0.554,
9/13/2017 13:29,0.390,
9/13/2017 13:59,0.126,
9/13/2017 14:29,0.540,
9/13/2017 14:59,0.629,
9/13/2017 15:29,0.367,
9/13/2017 15:59,0.505,
9/13/2017 16:59,0.030,
9/13/2017 17:29,0.030,
9/13/2017 17:59,0.030,
9/13/2017 18:29,0.030,
9/13/2017 18:59,0.030,
9/13/2017 19:29,0.030,
9/13/2017 19:59,0.030,
9/13/2017 20:29,0.030,
9/13/2017 20:59,0.030,
9/13/2017 21:29,0.030,
9/13/2017 21:59,0.030,
9/13/2017 22:29,0.030,
9/13/2017 22:59,0.030,
9/13/2017 23:29,0.030,
9/13/2017 23:59,0.030,
9/14/2017 0:29,0.030,
9/14/2017 0:59,0.030,
9/14/2017 1:29,0.030,
9/14/2017 1:59,0.030,
9/14/2017 2:29,0.030,
9/14/2017 2:59,0.030,
9/14/2017 3:29,0.030,
9/14/2017 3:59,0.030,
9/14/2017 4:29,0.030,
9/14/2017 4:59,0.030,
9/14/2017 5:29,0.030,
9/14/2017 5:59,0.030,
9/14/2017 6:29,0.030,
9/14/2017 6:59,0.030,
9/14/2017 7:29,0.030,
9/14/2017 7:59,0.030,
9/14/2017 8:29,0.030,
9/14/2017 8:59,0.030,
9/14/2017 9:29,0.030,
9/14/2017 9:59,0.030,
9/14/2017 10:29,0.030,
9/14/2017 10:59,0.030,
9/14/2017 11:29,0.030,
9/14/2017 11:59,0.030,
9/14/2017 12:29,0.030,
9/14/2017 12:59,0.030,
9/14/2017 13:29,0.030,
9/14/2017 13:59,0.030,
9/14/2017 14:29,0.030,
9/14/2017 14:59,0.030,
9/14/2017 15:29,0.030,
9/14/2017 15:59,0.030,
9/14/2017 16:29,0.030,
9/14/2017 16:59,0.030,
9/14/2017 17:29,0.030,
9/14/2017 17:59,0.030,
9/14/2017 18:29,0.030,
9/14/2017 18:59,0.030,
9/14/2017 19:29,0.030,
9/14/2017 19:59,0.030,
9/14/2017 20:29,0.030,
9/14/2017 20:59,0.030,
9/14/2017 21:29,0.030,
9/14/2017 21:59,0.030,
9/14/2017 22:29,0.030,
9/14/2017 22:59,0.062,
9/14/2017 23:29,0.030,
9/14/2017 23:59,0.030,
9/15/2017 0:29,0.030,
9/15/2017 0:59,0.030,
9/15/2017 1:29,0.030,
9/15/2017 1:59,0.030,
9/15/2017 2:29,0.030,
9/15/2017 2:59,0.030,
9/15/2017 3:29,0.030,
9/15/2017 3:59,0.030,
9/15/2017 4:29,0.030,
9/15/2017 4:59,0.030,
9/15/2017 5:29,0.030,
9/15/2017 5:59,0.030,
9/15/2017 6:29,0.030,
9/15/2017 6:59,0.030,
9/15/2017 7:29,0.030,
9/15/2017 7:59,0.030,
9/15/2017 8:29,0.030,
9/15/2017 8:59,0.030,
9/15/2017 9:29,0.030,
9/15/2017 9:59,0.030,
9/15/2017 10:29,0.030,
9/15/2017 10:59,0.030,
9/15/2017 11:29,0.030,
9/15/2017 11:59,0.030,
9/15/2017 12:29,0.030,
9/15/2017 12:59,0.030,
9/15/2017 13:29,0.030,
9/15/2017 13:59,0.030,
9/15/2017 14:29,0.030,
9/15/2017 14:59,0.030,
9/15/2017 15:29,0.030,
9/15/2017 15:59,0.030,
9/15/2017 16:29,0.030,
9/15/2017 16:59,0.030,
9/15/2017 17:29,0.030,
9/15/2017 17:59,0.030,
9/15/2017 18:29,0.030,
9/15/2017 18:59,0.030,
9/15/2017 19:29,0.030,
9/15/2017 19:59,0.030,
9/15/2017 20:29,0.030,
9/15/2017 20:59,0.030,
9/15/2017 21:29,0.030,
9/15/2017 21:59,0.030,
9/15/2017 22:29,0.030,
9/15/2017 22:59,0.030,
9/15/2017 23:29,0.030,
9/15/2017 23:59,0.030,
9/16/2017 0:29,0.030,
9/16/2017 0:59,0.030,
9/16/2017 1:29,0.030,
9/16/2017 1:59,0.030,
9/16/2017 2:29,0.030,
9/16/2017 2:59,0.030,
9/16/2017 3:29,0.030,
9/16/2017 3:59,0.030,
9/16/2017 4:29,0.030,
9/16/2017 4:59,0.030,
9/16/2017 5:29,0.030,
9/16/2017 5:59,0.030,
9/16/2017 6:29,0.030,
9/16/2017 6:59,0.030,
9/16/2017 7:29,0.030,
9/16/2017 7:59,0.030,
9/16/2017 8:29,0.030,
9/16/2017 8:59,0.030,
9/16/2017 9:29,0.030,
9/16/2017 9:59,0.030,
9/16/2017 10:29,0.030,
9/16/2017 10:59,0.030,
9/16/2017 11:29,0.030,
9/16/2017 11:59,0.030,
9/16/2017 12:29,0.030,
9/16/2017 12:59,0.030,
9/16/2017 13:29,0.030,
9/16/2017 13:59,0.030,
9/16/2017 14:29,0.030,
9/16/2017 14:59,0.030,
9/16/2017 15:29,0.030,
9/16/2017 15:59,0.030,
9/16/2017 16:29,0.030,
9/16/2017 16:59,0.030,
9/16/2017 17:29,0.030,
9/16/2017 17:59,0.075,
9/16/2017 18:29,0.030,
9/16/2017 18:59,0.030,
9/16/2017 19:29,0.030,
9/16/2017 19:59,0.030,
9/16/2017 20:29,0.030,
9/16/2017 20:59,0.030,
9/16/2017 21:29,0.030,
9/16/2017 21:59,0.030,
9/16/2017 22:29,0.030,
9/16/2017 22:59,0.030,
9/16/2017 23:29,0.030,
9/16/2017 23:59,0.030,
9/17/2017 0:29,0.030,
9/17/2017 0:59,0.030,
9/17/2017 1:29,0.064,
9/17/2017 1:59,0.030,
9/17/2017 2:29,0.030,
9/17/2017 2:59,0.030,
9/17/2017 3:29,0.030,
9/17/2017 3:59,0.030,
9/17/2017 4:29,0.030,
9/17/2017 4:59,0.030,
9/17/2017 5:29,0.030,
9/17/2017 5:59,0.030,
9/17/2017 6:29,0.030,
9/17/2017 6:59,0.030,
9/17/2017 7:29,0.030,
9/17/2017 7:59,0.030,
9/17/2017 8:29,0.030,
9/17/2017 8:59,0.030,
9/17/2017 9:29,0.030,
9/17/2017 9:59,0.030,
9/17/2017 10:29,0.030,
9/17/2017 10:59,0.066,
9/17/2017 11:29,0.030,
9/17/2017 11:59,0.063,
9/17/2017 12:29,0.066,
9/17/2017 12:59,0.030,
9/17/2017 13:29,0.030,
9/17/2017 13:59,0.096,
9/17/2017 14:29,0.030,
9/17/2017 14:59,0.030,
9/17/2017 15:29,0.142,
9/17/2017 15:59,0.030,
9/17/2017 16:29,0.185,
9/17/2017 16:59,0.072,
9/17/2017 17:29,0.030,
9/17/2017 17:59,0.102,
9/17/2017 18:29,0.078,
9/17/2017 18:59,0.030,
9/17/2017 19:29,0.098,
9/17/2017 19:59,0.030,
9/17/2017 20:29,0.030,
9/17/2017 20:59,0.071,
9/17/2017 21:29,0.084,
9/17/2017 21:59,0.030,
9/17/2017 22:29,0.030,
9/17/2017 22:59,0.070,
9/17/2017 23:29,0.030,
9/17/2017 23:59,0.030,
9/18/2017 0:29,0.088,
9/18/2017 0:59,0.030,
9/18/2017 1:29,0.030,
9/18/2017 1:59,0.066,
9/18/2017 2:29,0.087,
9/18/2017 2:59,0.123,
9/18/2017 3:29,0.030,
9/18/2017 3:59,0.030,
9/18/2017 4:29,0.070,
9/18/2017 4:59,0.080,
9/18/2017 5:29,0.030,
9/18/2017 5:59,0.106,
9/18/2017 6:29,0.030,
9/18/2017 6:59,0.111,
9/18/2017 7:29,0.030,
9/18/2017 7:59,0.030,
9/18/2017 8:29,0.067,
9/18/2017 8:59,0.137,
9/18/2017 9:29,0.085,
9/18/2017 9:59,0.182,
9/18/2017 10:29,0.089,
9/18/2017 10:59,0.087,
9/18/2017 11:29,0.128,
9/18/2017 11:59,0.030,
9/18/2017 12:29,0.149,
9/18/2017 12:59,0.134,
9/18/2017 13:29,0.122,
9/18/2017 13:59,0.132,
9/18/2017 14:29,0.152,
9/18/2017 14:59,0.127,
9/18/2017 15:29,0.104,
9/18/2017 15:59,0.213,
9/18/2017 16:29,0.176,
9/18/2017 16:59,0.258,
9/18/2017 17:29,0.282,
9/18/2017 17:59,0.226,
9/18/2017 18:29,0.195,
9/18/2017 18:59,0.143,
9/18/2017 19:29,0.304,
9/18/2017 19:59,0.214,
9/18/2017 20:29,0.150,
9/18/2017 20:59,0.193,
9/18/2017 21:29,0.201,
9/18/2017 21:59,0.170,
9/18/2017 22:29,0.223,
9/18/2017 22:59,0.223,
9/18/2017 23:29,0.152,
9/18/2017 23:59,0.232,
9/19/2017 0:29,0.104,
9/19/2017 0:59,0.113,
9/19/2017 1:29,0.206,
9/19/2017 1:59,0.132,
9/19/2017 2:29,0.139,
9/19/2017 2:59,0.135,
9/19/2017 3:29,0.180,
9/19/2017 3:59,0.155,
9/19/2017 4:29,0.139,
9/19/2017 4:59,0.152,
9/19/2017 5:29,0.162,
9/19/2017 5:59,0.150,
9/19/2017 6:29,0.114,
9/19/2017 6:59,0.194,
9/19/2017 7:29,0.193,
9/19/2017 7:59,0.122,
9/19/2017 8:29,0.159,
9/19/2017 8:59,0.127,
9/19/2017 9:29,0.072,
9/19/2017 9:59,0.140,
9/19/2017 10:29,0.213,
9/19/2017 10:59,0.185,
9/19/2017 11:29,0.147,
9/19/2017 11:59,0.194,
9/19/2017 12:29,0.152,
9/19/2017 12:59,0.225,
9/19/2017 13:29,0.158,
9/19/2017 13:59,0.115,
9/19/2017 14:29,0.233,
9/19/2017 14:59,0.237,
9/19/2017 15:29,0.147,
9/19/2017 15:59,0.275,
9/19/2017 16:29,0.252,
9/19/2017 16:59,0.136,
9/19/2017 17:29,0.287,
9/19/2017 17:59,0.277,
9/19/2017 18:29,0.218,
9/19/2017 18:59,0.273,
9/19/2017 19:29,0.205,
9/19/2017 19:59,0.308,
9/19/2017 20:29,0.321,
9/19/2017 20:59,0.338,
9/19/2017 21:29,0.273,
9/19/2017 21:59,0.313,
9/19/2017 22:29,0.318,
9/19/2017 22:59,0.286,
9/19/2017 23:29,0.239,
9/19/2017 23:59,0.323,
9/20/2017 0:29,0.314,
9/20/2017 0:59,0.360,
9/20/2017 1:29,0.374,
9/20/2017 1:59,0.193,
9/20/2017 2:29,0.333,
9/20/2017 2:59,0.264,
9/20/2017 3:29,0.275,
9/20/2017 3:59,0.231,
9/20/2017 4:29,0.342,
9/20/2017 4:59,0.301,
9/20/2017 5:29,0.328,
9/20/2017 5:59,0.321,
9/20/2017 6:29,0.423,
9/20/2017 6:59,0.314,
9/20/2017 7:29,0.398,
9/20/2017 7:59,0.329,
9/20/2017 8:29,0.398,
9/20/2017 8:59,0.201,
9/20/2017 9:29,0.310,
9/20/2017 9:59,0.264,
9/20/2017 10:29,0.372,
9/20/2017 10:59,0.331,
9/20/2017 11:29,0.215,
9/20/2017 11:59,0.297,
9/20/2017 12:29,0.443,
9/20/2017 12:59,0.358,
9/20/2017 13:29,0.316,
9/20/2017 13:59,0.358,
9/20/2017 14:29,0.361,
9/20/2017 14:59,0.466,
9/20/2017 15:29,0.404,
9/20/2017 15:59,0.326,
9/20/2017 16:29,0.455,
9/20/2017 16:59,0.397,
9/20/2017 17:29,0.422,
9/20/2017 17:59,0.515,
9/20/2017 18:29,0.490,
9/20/2017 18:59,0.474,
9/20/2017 19:29,0.584,
9/20/2017 19:59,0.417,
9/20/2017 20:29,0.329,
9/20/2017 20:59,0.592,
9/20/2017 21:29,0.419,
9/20/2017 21:59,0.466,
9/20/2017 22:29,0.409,
9/20/2017 22:59,0.408,
9/20/2017 23:29,0.445,
9/20/2017 23:59,0.346,
9/21/2017 0:29,0.426,
9/21/2017 0:59,0.283,
9/21/2017 1:29,0.432,
9/21/2017 1:59,0.493,
9/21/2017 2:29,0.250,
9/21/2017 2:59,0.515,
9/21/2017 3:29,0.391,
9/21/2017 3:59,0.288,
9/21/2017 4:29,0.513,
9/21/2017 4:59,0.486,
9/21/2017 5:29,0.366,
9/21/2017 5:59,0.462,
9/21/2017 6:29,0.513,
9/21/2017 6:59,0.366,
9/21/2017 7:29,0.336,
9/21/2017 7:59,0.493,
9/21/2017 8:29,0.470,
9/21/2017 8:59,0.423,
9/21/2017 9:29,0.318,
9/21/2017 9:59,0.361,
9/21/2017 10:29,0.478,
9/21/2017 10:59,0.399,
9/21/2017 11:29,0.568,
9/21/2017 11:59,0.414,
9/21/2017 12:29,0.574,
9/21/2017 12:59,0.612,
9/21/2017 13:29,0.433,
9/21/2017 13:59,0.458,
9/21/2017 14:29,0.362,
9/21/2017 14:59,0.597,
9/21/2017 15:29,0.586,
9/21/2017 15:59,0.502,
9/21/2017 16:29,0.546,
9/21/2017 16:59,0.570,
9/21/2017 17:29,0.620,
9/21/2017 17:59,0.473,
9/21/2017 18:29,0.658,
9/21/2017 18:59,0.710,
9/21/2017 19:29,0.607,
9/21/2017 19:59,0.528,
9/21/2017 20:29,0.534,
9/21/2017 20:59,0.651,
9/21/2017 21:29,0.522,
9/21/2017 21:59,0.672,
